applicant_id,issue_date,year,month,region,region_unemp,gender,race,age_group,education,employment_status,annual_income,credit_score,loan_amount,debt_to_income,interest_rate,default
201712_30,2017-12-10,2017,12,W,0.048898317685019024,female,white,30-44,other,employed,53318.16,630,14368.75,0.378,0.01,0
201712_31,2017-12-26,2017,12,MW,0.04850842041834777,male,white,30-44,bachelor,employed,50158.38,620,12929.52,0.425,0.01,0
201712_32,2017-12-14,2017,12,NE,0.05338729389418549,male,white,30-44,bachelor,employed,77718.91,633,23839.43,0.294,0.01,0
201712_33,2017-12-18,2017,12,S,0.058394606228121336,male,hispanic,45-59,highschool,employed,23378.18,605,2452.25,0.013,0.01,0
201712_34,2017-12-13,2017,12,W,0.051258301817871575,male,other,30-44,highschool,employed,51513.36,711,10002.35,0.215,0.01,0
201712_35,2017-12-27,2017,12,S,0.06886010014762528,male,white,18-29,highschool,employed,33170.51,638,7771.86,0.147,0.01,0
201712_36,2017-12-13,2017,12,W,0.04944812072191633,female,black,45-59,bachelor,employed,69637.57,627,16788.33,0.317,0.01,1
201712_37,2017-12-26,2017,12,W,0.05564668998372806,male,asian,30-44,highschool,self-employed,78391.62,698,23848.86,0.178,0.01,0
201712_38,2017-12-15,2017,12,MW,0.05204068364910491,female,white,18-29,bachelor,employed,67290.16,658,17882.04,0.281,0.01,0
201712_39,2017-12-04,2017,12,W,0.049094532792935096,male,black,30-44,master,self-employed,58059.64,697,17584.69,0.19,0.01,0
201712_40,2017-12-18,2017,12,MW,0.04050652048509787,female,white,30-44,bachelor,self-employed,53067.38,669,19443.79,0.326,0.01,1
201712_41,2017-12-15,2017,12,S,0.05690094881218222,female,white,45-59,highschool,employed,45232.09,652,8509.38,0.117,0.01,0
201712_42,2017-12-06,2017,12,W,0.04371606598100026,male,hispanic,18-29,highschool,employed,58261.26,660,20783.0,0.299,0.01,0
201712_43,2017-12-10,2017,12,S,0.04993854688551983,male,white,30-44,master,self-employed,61685.34,679,15956.88,0.127,0.01,0
201712_44,2017-12-15,2017,12,S,0.05645579498250492,female,white,18-29,highschool,employed,60531.34,611,6346.17,0.101,0.01,0
201712_45,2017-12-25,2017,12,W,0.052396805764203684,female,white,45-59,bachelor,employed,81828.88,670,21822.5,0.213,0.01,1
201712_46,2017-12-01,2017,12,MW,0.047928942797883435,female,white,30-44,highschool,employed,43792.36,657,5831.21,0.114,0.01,0
201712_47,2017-12-05,2017,12,MW,0.04084553602645784,female,asian,45-59,bachelor,employed,83650.53,681,16050.36,0.095,0.01,0
201712_48,2017-12-09,2017,12,S,0.052927739449837745,male,hispanic,45-59,bachelor,employed,43983.45,625,7434.57,0.09,0.01,0
201712_49,2017-12-27,2017,12,MW,0.04975258238137104,female,white,30-44,bachelor,employed,56614.86,696,14278.35,0.173,0.01,0
201712_50,2017-12-23,2017,12,S,0.06209899194220386,female,white,45-59,bachelor,employed,48753.57,657,7603.45,0.265,0.01,0
201712_51,2017-12-14,2017,12,NE,0.049828429536837845,female,asian,30-44,bachelor,employed,104901.04,663,31706.99,0.098,0.0468,0
201712_52,2017-12-11,2017,12,S,0.05885939602757235,female,hispanic,30-44,master,employed,72981.76,681,23133.28,0.276,0.01,1
201712_53,2017-12-06,2017,12,S,0.06003037040428641,male,white,45-59,master,employed,82331.58,713,31398.36,0.162,0.0206,0
201712_54,2017-12-16,2017,12,NE,0.0626344033367961,female,asian,45-59,bachelor,employed,93812.4,646,23544.8,0.126,0.01,1
201712_55,2017-12-23,2017,12,NE,0.06190604758063727,female,white,45-59,highschool,employed,33854.9,612,6952.47,0.285,0.01,0
201712_56,2017-12-09,2017,12,MW,0.05197854939271683,female,hispanic,30-44,highschool,employed,31772.67,664,9221.25,0.268,0.01,0
201712_57,2017-12-03,2017,12,S,0.04876053716048427,female,white,30-44,master,employed,84035.77,711,24882.99,0.257,0.01,0
201712_58,2017-12-08,2017,12,NE,0.061391910754666656,male,hispanic,45-59,highschool,employed,60556.22,646,20722.83,0.216,0.01,0
201712_59,2017-12-17,2017,12,MW,0.051364220261300546,male,white,30-44,bachelor,employed,74622.39,656,16646.32,0.125,0.01,0
201712_60,2017-12-26,2017,12,NE,0.05075198089755118,male,white,30-44,highschool,employed,51662.25,682,17354.78,0.287,0.01,0
201712_61,2017-12-22,2017,12,S,0.06885514832139518,male,white,18-29,highschool,employed,44382.29,619,15511.73,0.252,0.01,0
201712_62,2017-12-09,2017,12,MW,0.04742136150088726,female,black,45-59,highschool,employed,47977.58,560,24240.25,0.209,0.0115,0
201712_63,2017-12-17,2017,12,S,0.0697522311577624,female,white,60+,highschool,self-employed,28373.63,643,13160.91,0.218,0.01,1
201712_64,2017-12-05,2017,12,NE,0.04835749457022388,male,white,30-44,highschool,unemployed,15811.77,637,11866.22,0.269,0.01,0
201712_65,2017-12-24,2017,12,S,0.056860494669022994,female,hispanic,30-44,bachelor,employed,61345.11,683,23706.04,0.086,0.01,0
201712_66,2017-12-26,2017,12,W,0.04170957187110176,female,hispanic,45-59,master,employed,85511.67,701,19146.96,0.197,0.01,1
201712_67,2017-12-11,2017,12,MW,0.04667899169276792,male,asian,45-59,highschool,employed,48566.79,708,9502.24,0.168,0.01,0
201712_68,2017-12-06,2017,12,MW,0.05502308723949101,male,hispanic,60+,bachelor,employed,43471.37,651,15272.24,0.294,0.01,0
201712_69,2017-12-22,2017,12,NE,0.05121250526830855,male,white,30-44,bachelor,employed,66745.95,736,15667.36,0.321,0.01,1
201712_70,2017-12-14,2017,12,MW,0.044817020492889104,male,black,30-44,highschool,employed,13071.82,668,6810.88,0.22,0.01,0
201712_71,2017-12-03,2017,12,S,0.06525509310239991,female,hispanic,30-44,highschool,employed,44746.2,646,11309.3,0.108,0.01,1
201712_72,2017-12-24,2017,12,NE,0.05478824424605164,female,white,30-44,highschool,employed,49340.94,687,14394.33,0.159,0.01,0
201712_73,2017-12-17,2017,12,S,0.05968281923338164,female,black,60+,master,employed,65388.34,631,18093.55,0.013,0.01,0
201712_74,2017-12-04,2017,12,MW,0.04352097174920864,male,white,18-29,bachelor,employed,68337.32,649,20394.85,0.321,0.01,1
201712_75,2017-12-08,2017,12,S,0.05394612427263261,female,other,45-59,master,employed,79688.01,670,15608.25,0.16,0.01,1
201712_76,2017-12-06,2017,12,MW,0.04776507434399303,female,white,30-44,bachelor,employed,62305.28,650,10852.18,0.285,0.01,0
201712_77,2017-12-11,2017,12,S,0.04933881862602621,male,white,30-44,master,employed,66547.06,698,16668.77,0.161,0.01,0
201712_78,2017-12-25,2017,12,S,0.06300432801777964,male,black,30-44,highschool,employed,39976.44,679,10871.4,0.186,0.01,0
201712_79,2017-12-01,2017,12,S,0.062059369019580674,female,white,30-44,master,employed,70595.64,698,24761.67,0.174,0.01,0
201712_80,2017-12-15,2017,12,MW,0.05108812406090197,female,hispanic,45-59,bachelor,employed,63077.86,630,17898.64,0.088,0.01,0
201712_81,2017-12-16,2017,12,W,0.045418849572878596,female,hispanic,30-44,master,employed,101252.2,704,26688.53,0.086,0.01,0
201712_82,2017-12-02,2017,12,S,0.06252082749969319,female,white,45-59,highschool,employed,59525.08,697,14282.01,0.338,0.01,0
201712_83,2017-12-13,2017,12,NE,0.04973086980471236,male,white,30-44,bachelor,employed,76051.77,688,21496.79,0.147,0.01,1
201712_84,2017-12-12,2017,12,S,0.06520428628912985,female,white,18-29,master,employed,77406.17,624,18834.62,0.303,0.01,0
201712_85,2017-12-14,2017,12,S,0.05747210967058579,female,white,30-44,bachelor,employed,57762.05,620,10109.06,0.384,0.01,0
201712_86,2017-12-01,2017,12,NE,0.05438997938584475,female,white,45-59,bachelor,employed,75639.08,682,23591.77,0.171,0.01,0
201712_87,2017-12-11,2017,12,S,0.06215446335141545,male,asian,45-59,master,employed,72548.94,712,16557.12,0.232,0.01,0
201712_88,2017-12-04,2017,12,NE,0.05550160857121821,female,white,45-59,highschool,self-employed,35644.65,609,7612.41,0.22,0.01,0
201712_89,2017-12-13,2017,12,S,0.04297357713584279,male,white,30-44,bachelor,employed,54878.3,652,8438.94,0.223,0.01,0
201712_90,2017-12-25,2017,12,S,0.05036662128628283,female,white,30-44,master,employed,84606.26,679,23078.56,0.234,0.01,0
201712_91,2017-12-20,2017,12,MW,0.045074579806189924,female,white,30-44,master,employed,84193.28,642,28289.81,0.116,0.0101,0
201712_92,2017-12-25,2017,12,S,0.061031451743453924,female,white,45-59,highschool,employed,43341.16,657,4399.74,0.099,0.01,1
201712_93,2017-12-06,2017,12,MW,0.05759752704191835,female,hispanic,30-44,master,employed,75440.35,682,12832.82,0.198,0.01,0
201712_94,2017-12-05,2017,12,MW,0.04746633231687875,male,white,45-59,highschool,employed,41703.27,652,12445.12,0.298,0.01,1
201712_95,2017-12-26,2017,12,NE,0.05805593431170357,female,black,18-29,master,employed,80238.25,705,21523.95,0.314,0.01,0
201712_96,2017-12-04,2017,12,W,0.05539167849257297,male,hispanic,30-44,highschool,employed,52556.23,645,11644.96,0.101,0.01,0
201712_97,2017-12-13,2017,12,NE,0.04729956358425322,male,hispanic,45-59,bachelor,self-employed,69961.19,680,15678.72,0.24,0.01,0
201712_98,2017-12-26,2017,12,NE,0.05397360144004172,male,white,30-44,highschool,employed,47831.02,664,13525.35,0.218,0.01,0
201712_99,2017-12-18,2017,12,MW,0.04599080417616371,female,white,30-44,master,self-employed,87196.83,702,14605.03,0.21,0.01,0
201801_0,2018-01-09,2018,1,S,0.05599875203468199,female,white,18-29,highschool,employed,38639.9,671,15884.52,0.218,0.01,0
201801_1,2018-01-22,2018,1,W,0.05563496885928831,female,white,18-29,bachelor,self-employed,61960.64,667,8877.22,0.301,0.01,0
201801_2,2018-01-20,2018,1,NE,0.04815053434916278,female,white,18-29,bachelor,employed,59344.51,626,13962.05,0.27,0.01,0
201801_3,2018-01-04,2018,1,NE,0.057517927984061544,female,hispanic,30-44,bachelor,employed,57292.82,588,11852.12,0.258,0.01,1
201801_4,2018-01-03,2018,1,NE,0.055621778880670325,female,asian,30-44,master,employed,103393.01,713,24190.61,0.24,0.01,1
201801_5,2018-01-12,2018,1,S,0.06261106990370333,female,black,18-29,highschool,employed,38993.68,620,10029.54,0.207,0.01,0
201801_6,2018-01-09,2018,1,S,0.06261523735387298,male,white,30-44,highschool,employed,32385.52,680,9676.64,0.21,0.01,1
201801_7,2018-01-10,2018,1,S,0.05588649500021098,female,white,30-44,highschool,self-employed,30297.91,589,10800.48,0.258,0.01,0
201801_8,2018-01-11,2018,1,NE,0.05628140125099617,female,white,18-29,bachelor,employed,53326.2,619,10841.86,0.301,0.01,0
201801_9,2018-01-16,2018,1,NE,0.05035181678249869,female,white,18-29,bachelor,employed,67379.91,654,16157.76,0.295,0.01,0
201801_10,2018-01-11,2018,1,NE,0.053944255034231926,male,white,30-44,highschool,self-employed,46314.35,652,12682.68,0.184,0.01,0
201801_11,2018-01-22,2018,1,S,0.06569374874656195,female,white,45-59,master,employed,83022.93,710,21638.29,0.302,0.01,0
201801_12,2018-01-08,2018,1,S,0.056083401076488903,female,hispanic,60+,bachelor,employed,55427.75,684,12178.81,0.214,0.01,0
201801_13,2018-01-14,2018,1,S,0.060717330025850356,male,hispanic,30-44,master,self-employed,65465.78,661,14500.53,0.316,0.01,0
201801_14,2018-01-02,2018,1,S,0.056950026607186836,female,white,18-29,highschool,employed,43854.9,673,10788.16,0.167,0.01,0
201801_15,2018-01-04,2018,1,S,0.06252799507643832,female,white,30-44,bachelor,employed,76952.95,599,13925.46,0.179,0.01,1
201801_16,2018-01-15,2018,1,W,0.05861479393285813,male,white,60+,bachelor,employed,73909.9,650,13884.51,0.178,0.01,0
201801_17,2018-01-18,2018,1,S,0.05865954800698699,male,black,45-59,highschool,employed,35590.5,666,8763.89,0.258,0.01,0
201801_18,2018-01-11,2018,1,S,0.06208011378759834,female,asian,45-59,other,employed,32373.71,644,8992.0,0.145,0.01,0
201801_19,2018-01-27,2018,1,S,0.05988841560011282,male,asian,45-59,master,employed,98679.43,735,29960.22,0.145,0.01,0
201801_20,2018-01-19,2018,1,S,0.05612344790263321,female,white,45-59,highschool,employed,43167.0,614,4977.46,0.267,0.01,0
201801_21,2018-01-18,2018,1,W,0.055773864718272656,male,white,18-29,bachelor,employed,72197.62,692,20408.19,0.239,0.01,0
201801_22,2018-01-09,2018,1,S,0.06342912066474554,male,white,30-44,highschool,employed,32010.92,624,14235.18,0.24,0.01,0
201801_23,2018-01-25,2018,1,NE,0.05106613771874994,female,white,45-59,master,employed,98734.73,702,26422.7,0.142,0.01,0
201801_24,2018-01-22,2018,1,S,0.06531836158445814,female,white,18-29,highschool,self-employed,29109.62,609,5170.76,0.299,0.01,0
201801_25,2018-01-23,2018,1,S,0.06735472812580509,male,white,60+,phd,employed,110311.31,695,26812.49,0.25,0.01,1
201801_26,2018-01-05,2018,1,W,0.049542989478392974,female,white,18-29,master,unemployed,42615.16,687,18521.19,0.339,0.01,1
201801_27,2018-01-10,2018,1,MW,0.05789247030526249,male,black,18-29,bachelor,employed,68153.25,681,22134.75,0.18,0.01,0
201801_28,2018-01-17,2018,1,W,0.0540200256569266,female,white,18-29,bachelor,employed,77802.13,668,17477.42,0.166,0.01,1
201801_29,2018-01-20,2018,1,S,0.06065453462672881,male,black,30-44,highschool,employed,43238.15,670,8363.7,0.194,0.01,0
201801_30,2018-01-13,2018,1,W,0.062315790975475654,male,white,30-44,bachelor,employed,70549.89,683,19859.17,0.285,0.01,0
201801_31,2018-01-04,2018,1,S,0.06518849352785833,male,asian,18-29,highschool,employed,36331.9,633,11502.15,0.188,0.01,1
201801_32,2018-01-14,2018,1,W,0.05088306664165189,female,white,45-59,bachelor,employed,78828.33,671,25958.66,0.124,0.01,0
201801_33,2018-01-08,2018,1,MW,0.048460400359027364,male,white,18-29,highschool,self-employed,35906.11,674,8749.89,0.215,0.01,0
201801_34,2018-01-21,2018,1,NE,0.0576288423889878,female,white,30-44,bachelor,employed,60530.7,720,9741.41,0.213,0.01,0
201801_35,2018-01-15,2018,1,S,0.06257638474184606,female,other,30-44,bachelor,employed,44472.98,667,10622.51,0.208,0.01,0
201801_36,2018-01-03,2018,1,MW,0.050807626685036966,female,white,60+,master,employed,83750.46,637,19612.5,0.128,0.01,0
201801_37,2018-01-17,2018,1,W,0.05048231622062104,female,black,45-59,bachelor,unemployed,27657.2,648,1000.0,0.149,0.01,0
201801_38,2018-01-15,2018,1,MW,0.0482655878385641,male,other,18-29,master,employed,81144.63,740,19785.37,0.243,0.01,0
201801_39,2018-01-01,2018,1,NE,0.05588050378464758,male,asian,30-44,master,employed,106598.1,666,31084.42,0.148,0.022,0
201801_40,2018-01-05,2018,1,MW,0.04307207838957832,male,white,60+,highschool,employed,45372.84,602,14936.95,0.116,0.01,0
201801_41,2018-01-08,2018,1,S,0.06348799548374749,female,white,30-44,master,employed,72945.34,689,17537.16,0.237,0.01,0
201801_42,2018-01-09,2018,1,NE,0.05728871655305964,female,hispanic,18-29,bachelor,employed,63026.2,654,14652.01,0.21,0.01,0
201801_43,2018-01-26,2018,1,NE,0.05132049297048545,female,black,45-59,bachelor,employed,74499.17,660,17144.32,0.165,0.01,1
201801_44,2018-01-26,2018,1,NE,0.0584243936314612,female,white,30-44,highschool,employed,65374.47,651,14778.63,0.176,0.01,0
201801_45,2018-01-02,2018,1,S,0.052430113729286715,male,asian,60+,bachelor,unemployed,29893.24,621,11295.57,0.21,0.01,0
201801_46,2018-01-05,2018,1,MW,0.0528443422082576,male,white,30-44,highschool,employed,53601.15,627,19420.52,0.204,0.01,0
201801_47,2018-01-04,2018,1,NE,0.06048959583366302,female,asian,30-44,master,employed,124113.71,707,34642.77,0.161,0.0325,0
201801_48,2018-01-12,2018,1,W,0.05597162946120796,male,black,60+,other,employed,29393.64,660,5045.16,0.18,0.01,0
201801_49,2018-01-19,2018,1,NE,0.05901318384216112,male,white,30-44,bachelor,self-employed,94656.23,660,20999.5,0.185,0.01,0
201801_50,2018-01-27,2018,1,S,0.06433052279652296,female,asian,30-44,bachelor,employed,52708.19,697,19622.58,0.302,0.01,0
201801_51,2018-01-24,2018,1,S,0.0629776256605621,male,hispanic,45-59,bachelor,employed,55400.64,649,14776.13,0.199,0.01,0
201801_52,2018-01-02,2018,1,S,0.060734156862699853,female,white,30-44,highschool,employed,9110.84,656,1000.0,0.143,0.01,0
201801_53,2018-01-16,2018,1,NE,0.054403456678652935,male,white,30-44,highschool,employed,57623.08,639,15374.76,0.089,0.01,0
201801_54,2018-01-02,2018,1,W,0.05972945525527695,male,white,30-44,other,employed,36128.73,648,4277.68,0.266,0.01,0
201801_55,2018-01-21,2018,1,MW,0.05403512974815173,male,white,30-44,highschool,employed,35301.55,655,4709.5,0.194,0.01,0
201801_56,2018-01-10,2018,1,NE,0.061926645265071974,female,white,60+,bachelor,employed,87964.68,665,20142.75,0.212,0.01,0
201801_57,2018-01-26,2018,1,S,0.0659561117827173,female,white,18-29,bachelor,employed,62059.3,615,19695.47,0.305,0.01,0
201801_58,2018-01-10,2018,1,W,0.0481431688697518,male,white,45-59,master,employed,105881.34,732,25923.8,0.147,0.01,0
201801_59,2018-01-17,2018,1,MW,0.04766994396932488,male,white,18-29,highschool,employed,41238.72,641,13697.35,0.196,0.01,0
201801_60,2018-01-12,2018,1,S,0.051790881518556306,female,white,30-44,phd,self-employed,85602.63,607,22720.43,0.204,0.01,0
201801_61,2018-01-07,2018,1,MW,0.04321374468716493,female,white,30-44,bachelor,self-employed,70508.08,644,12714.39,0.362,0.01,0
201801_62,2018-01-09,2018,1,NE,0.04697325033921795,female,white,60+,other,employed,47613.36,705,18802.87,0.14,0.01,0
201801_63,2018-01-14,2018,1,S,0.04970497548811345,female,white,30-44,bachelor,employed,66637.29,701,12410.04,0.163,0.01,0
201801_64,2018-01-18,2018,1,W,0.05281020549857438,male,black,45-59,highschool,self-employed,34141.26,647,6793.99,0.259,0.01,0
201801_65,2018-01-10,2018,1,MW,0.05687410450711262,female,black,45-59,highschool,employed,37082.02,668,7980.44,0.242,0.01,0
201801_66,2018-01-16,2018,1,NE,0.057775400676528664,female,asian,30-44,other,employed,45909.24,697,15267.2,0.165,0.01,0
201801_67,2018-01-01,2018,1,S,0.06447786852036057,male,white,30-44,highschool,employed,51396.28,655,10956.15,0.089,0.01,1
201801_68,2018-01-09,2018,1,W,0.054270074963508726,female,black,18-29,bachelor,employed,64944.67,690,13348.78,0.232,0.01,1
201801_69,2018-01-13,2018,1,S,0.06172004058799579,female,white,18-29,bachelor,employed,70726.82,633,21692.9,0.377,0.01,1
201801_70,2018-01-16,2018,1,NE,0.05988474475476622,female,white,18-29,bachelor,employed,71071.12,623,17250.65,0.219,0.01,0
201801_71,2018-01-16,2018,1,S,0.06018375803681845,male,white,18-29,bachelor,employed,82415.11,667,23747.69,0.307,0.01,0
201801_72,2018-01-02,2018,1,MW,0.051628156804243014,female,white,30-44,bachelor,employed,67096.13,684,27029.65,0.123,0.01,0
201801_73,2018-01-09,2018,1,NE,0.0539651130372257,female,black,60+,highschool,employed,45708.56,687,10275.53,0.249,0.01,0
201801_74,2018-01-13,2018,1,W,0.0479094535302158,male,white,45-59,master,unemployed,30511.38,647,9988.14,0.262,0.01,1
201801_75,2018-01-08,2018,1,S,0.06035793655268311,female,black,18-29,bachelor,employed,45612.16,614,7119.61,0.252,0.01,1
201801_76,2018-01-23,2018,1,W,0.04812170691977242,female,other,30-44,highschool,employed,46426.73,724,9868.67,0.286,0.01,1
201801_77,2018-01-11,2018,1,S,0.06540160099837357,female,asian,30-44,highschool,employed,55150.43,646,15597.95,0.193,0.01,0
201801_78,2018-01-17,2018,1,MW,0.05344409627026151,female,white,30-44,bachelor,employed,52372.55,616,19430.86,0.339,0.01,0
201801_79,2018-01-20,2018,1,MW,0.05844883116108206,female,white,30-44,master,self-employed,82970.57,697,15164.98,0.192,0.01,0
201801_80,2018-01-11,2018,1,NE,0.05208180266282561,female,white,18-29,highschool,employed,36052.89,761,11139.14,0.227,0.01,0
201801_81,2018-01-11,2018,1,MW,0.044135811000855854,female,white,60+,bachelor,employed,52840.85,655,9248.91,0.213,0.01,0
201801_82,2018-01-16,2018,1,NE,0.0483681053450257,female,black,30-44,bachelor,employed,50961.41,648,12177.52,0.116,0.01,0
201801_83,2018-01-07,2018,1,MW,0.058874430148373784,female,white,45-59,master,employed,91432.12,707,21190.24,0.217,0.01,0
201801_84,2018-01-22,2018,1,S,0.05901624417090552,female,white,30-44,other,employed,66689.25,691,14241.09,0.143,0.01,0
201801_85,2018-01-01,2018,1,MW,0.04350203448381064,female,white,18-29,bachelor,employed,55029.47,611,15061.68,0.318,0.01,1
